id	title	author	category	lyrics
LS_136	SUNGGUH MULIA DAN CEMERLANG	LS	Lagu Sion	"Sungguh mulia dan cemerlang, Tuhan yang t'lah bangkit
Semarak bagaikan bintang, Yang ada di langit
Dapatkan sinar mentari, Mengikut jejak-Nya?
Tuhan s'luruh langit bumi, Jaya s'panjang masa

Langit menghalangi kita, Memandang wajah-Nya
Lilin kecil yang menyala, Bak bintang bercah'ya
Di mana umat-Nya datang, Berhimpun, bersaksi
Di sana Tuhan pun datang, Dengan sinar kasih"
LS_137	YESUS T’LAH MENANG	LS	Lagu Sion	"Yesus t'lah menang, Muliakan Dia
Maut dikalahkan, S'lama-lamanya
Malaikat yang mulia, Buka kubur-Nya
Lipat kain kafan, Di pembaringan

Yesus t'lah menang, Muliakan Dia
Maut dikalahkan, Kristus t'lah menang

Lihatlah Yesus, Yang kalahkan maut
Menghampiri kita, Menghalau takut
Nyanyilah bersama, Hai umat Allah
Untuk memaklumkan, Kemenangan-Nya.

Kami percaya, Ya Raja mulia
Hidup ini hampa, Tanpa Kau, Allah
Tuhan tolong kami, Terus berjaya
Pimpin kami semua, Sampai ke surga."
LS_138	TIDUR TENANG DALAM YESUS	LS	Lagu Sion	"Tidur tenang dalam Yesus, Bangkit nanti, ratap tiada
Lepas dari sendu pilu, Perhentian yang bahagia

Tidur tenang dalam Yesus, Bangkit nanti, jumpa lagi
Itu harapan bahagia, Yang hiburkan hati sedih

Tidur tenang dalam Yesus, Bangkit nanti, berbahagia
Lenyaplah takut dan susah, Itu tanda kuasa Yesus

Tidur tenang, bangkit nanti, Bila nafiri berbunyi
Lalu kutuk maut diganti, Dengan hidup kekal, suci"
LS_139	MARILAH YANG SETIAWAN	LS	Lagu Sion	"Marilah yang setiawan, Sorak kemenangan
Tuhan b'ri hati kita, Penuh sukacita
Soraklah Yerusalem, Dengan kasih kudus
Sambutlah dengan riang, Kebangkitan Yesus

S'karang kita bahagia, Kristus sudah menang
Dari maut yang kelam, Terbit hidup dan t'rang
Semua dosa kita, Akan dihapuskan
B'rikanlah kepada-Nya, Syukur dan pujian

Serukan haleluya, Pada Raja kita
Dia yang telah menang, Kubur-Nya terbuka
Haleluya pujilah, Bapa dan Putra-Nya
Haleluya pujilah, Roh Allah yang mulia"
LS_140	TAKKAN LAMA LAGI	LS	Lagu Sion	"Takkan lama lagi, Umur dunia ini
Lalu berjumpa kekasih, Yang s'karang di kubur

Sucikan jiwaku, Sambut hari itu
Ya Yesus oleh darah-Mu, Basuhkan dosaku

Takkan lama lagi, Topan bergemuruh
Lalu kita akan pergi, Ke neg'ri yang teduh.

Sedikitlah lagi, Hati sedih dan g'lap
Lalu masuk t'rang surgawi, Tak lagi meratap.

Di sini berpisah, menangis, berduka
Di sana tak lagi pisah, Senang dan bahagia."
LS_141	PERJUANGAN SUDAH BERAKHIR	LS	Lagu Sion	"Haleluya, Haleluya, Haleluya!

Perjuangan berakhirlah, kemenangan sudah tiba
Nyanyikanlah lagu indah, Haleluya

Maut tak lagi berkuasa, Kristus t'lah mengalahkannya
Puji Dia, suci, mulia, Haleluya

Tiga hari usai sudah, Bangkitlah Yesus Penebus
Hormat dan puji tak putus, Haleluya

Ya Tuhan oleh salib-Mu, Engkau s'lamatkan umat-Mu
Maha agunglah nama-Mu, Haleluya"
LS_142	SAMBUTLAH KEBANGKITAN-NYA	LS	Lagu Sion	"Sambut kebangkitan-Nya, Haleluya!
Tuhan yang maha kuasa, Haleluya!
Kristus mati buat kita, Haleluya!
Kini Ia ke surga, Haleluya!

Kemenangan tersedia, haleluya!
Pandanglah gerbang indah, Haleluya!
Suasana ceria, Haleluya!
Sambut Raja yang mulia, Haleluya!

Diangkatkan tangan-Nya, Haleluya!
Menyatakan kasih-Nya, Haleluya!
Dengan keramahan-Nya, Haleluya!
Ia berkati umat-Nya, Haleluya!

Tuhan yang maha mulia, Haleluya!
Hati kami angkatlah, Haleluya!
Dan memandang wajah-Mu, Haleluya!
Serta tinggal dengan-Mu, Haleluya!"
LS_143	TIRAI T’LAH DIBUKA-NYA	LS	Lagu Sion	"Dulu kemuliaan Kristus, Tertutup bagi kita
Tapi oleh maut dan duka, Tirai t'lah dibuka-Nya

Oh, pandanglah dengan nyata, Tuhan yang menderita
Dialah Pemenang agung, Tirai t'lah dibuka-Nya
Dialah Pemenang agung, Tirai t'lah dibuka-Nya

Yesus di hadapan Bapa, Jadi Pembela kita
Dia yang kasihi Tuhan, Tirai t'lah dibuka-Nya.

Malaikat menyembah Dia, Manusia pun memuja
Dialah Pemenang agung, Tirai t'lah dibuka-Nya."
LS_144	ADAKAH YESUS LINDUNG AKU	LS	Lagu Sion	"Adakah Yesus lindung aku, Bila aku berduka?
Bila kususah berat bebanku, Dan jalanku sangat payah?

Ya, aku ta'u Yesus lindung, Ia rasa susahku
Bila kuletih dan murung, Aku ta'u Yesus lindung aku

Adakah Yesus lindung aku, Bila takut menyengat?
Saat g'lap malam, mengepung aku, Adakah Yesus mendekat?

Adakah Yesus lindung aku, Bila hatiku hancur?
Dengan kekasih, berpisah aku, Adakah Yesus menghibur?"
LS_145	KU AKAN MENYANYIKAN	LS	Lagu Sion	"Ku akan menyanyikan, Kasih-Nya kepadaku
Surga t'lah ditinggalkan, Yesus mati bagiku

Kasih-Nya kunyanyikan, Tak henti pujianku
Ia mati ganti aku, Kunyanyikan kasih-Nya

Kasih-Nya sungguh hebat, Dalamnya tak terduga
Dosaku hitam pekat, Putih bersih oleh-Nya.

Hidupku tak berarti, Tapi Kau menyayangi
Ya Tuhan tolong aku, Menyatakan kasih-Mu."
LS_146	TUHANKU BERKATA	LS	Lagu Sion	"Tuhanku berkata, Percayamu lemah
Hai umatku jagalah, Dan harap pada-Ku

Yesus t'lah bayar, Hutang dosaku
Meski dosaku besar, Tuhan t'lah membasuh

Kuasa Tuhan saja, Yang dapat mengubah
Hati orang jahat, Kulit orang kusta.

Tak layaklah aku, Memohon berkat-Mu
Syukurlah darah-Mu, Hapuskan dosaku.

Di depan tahta-Nya, Ku puji nama-Nya
Dari Raja Yesus, Kut'rima mahkota."
LS_147	YESUS HARTA YANG TERINDAH	LS	Lagu Sion	"Yesus harta yang terindah, Hidup dan sukaku
Kekuatan dib'rikan-Nya, Hingga aku teguh
Dalam duka dihibur-Nya, Dalam lemah dikuatkan-Nya
Ku tak susah, Kar'na Yesus, Temanku

Yesus harta yang terindah, Sahabat yang setia
Aku datang kepada-Nya, Dan berkat ku t'rima
Sinar dan hujan dib'ri-Nya, Tuaianku pun berlimpah
Ku tak bimbang, Kar'na Yesus, Temanku

Yesus harta yang terindah, Ku yakin pada-Nya
Aku takkan sangkal Dia, Sahabat setia
Kuikit Dia s'lamanya, Siang malam dijaga-Nya
Ikut Dia, Kar'na Yesus, Temanku

Yesus harta yang terindah, Yang lain tiada lagi
Aku percaya pada-Nya, Hingga akhir nanti
Aku hidup bersama Dia, Hidup yang indah s'lamanya
Hidup kekal, Kar'na Yesus, Temanku"
LS_148	PADAKU ADA SAHABAT	LS	Lagu Sion	"Padaku ada Sahabat, Ajaib kasih setia-Nya
Kepada-Nya kuperpikat, Dekat s'lalu pada-Nya
Dari hatiku tak dapat, Terputus tali kasih
Kar'na Dialah Sahabat, Sampai di neg-ri suci

Padaku ada Sahabat, Ajaib kematian-Nya
Dia memb'ri aku s'lamat, Oleh pengorbanan-Nya
Berkat limpah dari Tuhan, Tiada yang kutahankan
Hidup, harta dan kekuatan, Pada-Nya kuserahkan

Padaku ada Sahabat, Ajaib benar kuasa-Nya
Dinaungan-Nya aku s'lamat, Sampai masuk ke surga
Keindahan surga juga, Yang menguatkan aku
Ku berjaga dan bekerja, K'lak kut'rima pahalaku

Padaku ada Sahabat, Ajaib manis budi-Nya
Hadirat-Nya tetap dekat, Pada hamba-hamba-Nya
Apa yang sanggup pisahkan, Jiwaku dari Yesus
Neraka dan kematian' Tidak s'lama-lamanya"
LS_149	SIAPA YANG DAPAT MENGHIBUR	LS	Lagu Sion	"Siapa yang dapat menghibur, S'perti Yesus Tuhanku?
Yang benar dan luhur, Oh Yesus, Kau milikku

Yesus getaran jiwaku, Dialah kehidupanku
Bagiku Dia yang terindah, Kusaksikan rahmat-Nya

Kasih Kristuslah anug'rah, Yang tiada bandingannya
Rahmat agung dari surga, Dalam bagaikan samud'ra.

S'gala kebutuhan kita, Disediakan olehnya
Harap pada kuasa Tuhan, Yesus segalanya.

Di tepi sungai yang jernih, Aku akan bernyanyi
Sampai selama-lamanya, Puji Raja yang mulia"
LS_150	SEG’RA DATANG HUJAN BERKAT	LS	Lagu Sion	"Seg'ra datang hujan berkat
Itu janji kasih-Nya
Menyegarkan jiwa raga
Dari Bapa di surga

Berkat yang limpah
Kami rindukan sangat
Bukan sekedar tetesan
Tapi curahan berkat

Seg'ra datang hujan berkat
Yang memb'ri hidup baru
Di atas gunung dan lembah
Hujan berkat ku perlu,

Seg'ra datang hujan berkat
Pada kami ya Tuhan
Datanglah sekarang juga
Sabda-Mu menyegarkan,

Seg'ra turun hujan berkat
Turunlah hari ini
Pada Allah kumengaku
Pada Yesus mengabdi,"
LS_151	GEMBALA AGUNG ENGKAU MILIKI	LS	Lagu Sion	"Gembala agung, Engkau milikku,
Dalam g'lap Kau mencariku
Dingin duniaku, hangat kandang-Mu
Kuikut Gembalaku
Cahaya mulia terangi jalanku
Hingga tiba hari yang mulia itu
Di padang teduh, Di lembah hijau
Kuikut Gembalaku

Gembala agung, Engkau milikku
Ku t'lah hancurkan hatiku
Rahmat dan hukum mempesonaku
Di Golgota berpadu
Hidup dib'rikan menebus jiwaku
Karena dosaku hati-Nya pilu
Salib kupandang, Dunia kubuang
Kuikut Gembalaku

Gembala agung, Engkau milikku
Kayu memanggil “Ikut Aku”
Firman-Mu Tuhan t'rangi jalanku
Roh Nubuat kesaksianku
Ajaiblah kasih-Mu pada domba-Mu
Ke air yang tenang Kau menuntunku
Tongkat dan gada, Allah yang esa
Kuikut Gembalaku"
LS_152	KRISTUS HIDUP, BERNYANYILAH	LS	Lagu Sion	"Kristus hidup! Bernyanyilah
Salib tegak berdiri,
Marilah memuji Dia
Kasih-Nya tiada terperi

Kristus Hidup! Selamanya
Tak lagi tinggal di dunia
Ia datang s'karang ini
Menaklukkan s'luruh bumi

Dalam semua pergumulan
Derita dan penghinaan
Kasih-Nya tetap ajaib
Ia hidup walau tersalib

Kristus hidup! Dan bertahta
Memerintah seg'nap dunia
Hingga akhir Dia dipuja
Kar'na nyatalah kasih-Nya"
LS_153	TUHAN TERANGKU	LS	Lagu Sion	"Tuhan terangku, Aku tak takut
Siang malam Dia s'lalu dekat
Dari dosaku Yesus t'lah s'lamatkan
Roh Tuhan tunjuk jalan pertobatan

Tuhan terangku, ku puji s'lalu
Siang dan malam Dia pimpin aku
Tuhan terangku, ku puji s'lalu
Siang dan malam Dia pimpin aku

Tuhan terangku, Di kegelapan
Iman yang kuat pandang ke surga
Di sana Yesus s'lalu memerintah
Aku tak lagi dalam kegelapan.

Tuhan terangku, Dan kekuatanku
Kupasti menang oleh kuasa-Nya
Anug'rah Tuhan ampunkan dosa
Dan oleh iman ku ditinggikan-Nya.

Tuhan terangku, Dia milikku
Gelappun lenyap oleh kuasa-Nya
Dia Penebus, Tuhan dan Rajaku
Bersama orang saleh kupuji Dia."
LS_154	JAGA SEDIA	LS	Lagu Sion	"Kita tak ta'u bilakah jamnya
Petang, malam atau pagi
Bila Yesus datang ke dunia
Mari sediakanlah hati
Disuruh-Nya kita berjaga
Lampu pun jangan terpadam
Supaya bila datang Yesus
Kita masuk neg'ri salam

Jaga sedia, jaga sedia
Jaga sedia, berjaga dan bersedia

Oh ingatlah s'gala cinta-Nya
Dan sengsara yang did'rita
Ditinggalkan-Nya surga mulia
Supaya s'lamatlah kita
Tuhan tentu amat bersuka
Bila orang yang ditebus
Menunggukan kedatangan-Nya
Dan masuk neg'ri yang kudus,

Ya Yesus Penebus kekasih
Kurindu pandang wajah-Mu
Dan rindu masuk neg'ri suci
Sana kudengar suara-Mu
Meski orang lain takut lihat
Wajah-Mu yang amat mulia
Bagiku Engkaulah sahabat
Yang kunantikan dan cinta,"
LS_155	DAPATKAH AKU DISUCIKAN	LS	Lagu Sion	"Dapatkah ku disucikan, Oleh darah Penebusku
Ia mati kar'na aku, Bagiku Dia t'lah terpaku
Kasih ajaib, sungguh mulia, Kristus mati bagi aku

Kasih ajaib sungguh mulia
Kristus bagi bagi aku

Ditinggalkan tahta Bapa, Sungguh besar anug'rah-Nya
Dihampakan-Nya Diri-Nya, Dan mati untuk manusia
Besarlah kemurahan-Nya, Dan ya Tuhan, kumilik-Mu.

Lama jiwaku tertawan, Dalam dosa, kejahatan
Sinar mata-Mu memancar, Hati yang gelap bersinar
Kini bebaslah jiwaku, Kubangun, ikut Tuhanku.

Ku tak takut penghukuman, Yesus t'lah b'ri pengharapan
Aku hidup dalam Tuhan, Berjubahkan kebenaran
Kudatang hampir tahta-Nya, Dan t'rima mahkota indah."
LS_156	KASIH YESUS PADAKU	LS	Lagu Sion	"Yesus kasih padaku, Alkitab t'rangkan itu
Anak kecil yang lemah, Milik Tuhan yang kuasa

Ya, Yesus kasih, Kasih padaku
Yesus p'nuh kasih, Alkitab katakan

Yesus mati bagiku, Dihapus-Nya dosaku
Pintu surga terbuka, Anak kecil masuklah.

Yesus t'rimalah aku, Sucikanlah hatiku
Engkau mati bagiku, Kumau hidup bagi-Mu."
LS_157	TUHAN ‘KAN DATANG SEGERA	LS	Lagu Sion	"Tuhan 'kan datang segera, Kabarkanlah, rayakanlah
Saat jumpa dan pisah, Sampaikanlah dengan suka

Tuhan 'kan datang segera, Kabarkanlah, rayakanlah
Berita kemenangan-Nya

Tuhan 'kan datang s'rukanlah, Ke seluruh jagad raya
Masyhurkan kabar indah, Agar semua bergembira.

Tuhan 'kan datang segera, Adil, kekal, Tuhan kita
Bagi yang tak turut Dia, Akan t'rima hukuman-Nya.

Dunia p'nuh dengan dosa, Digantikan sukacita
S'luruh alam jagad raya, Ucap syukur dan pujian."
LS_158	KRISTUS DATANG SEG’RA	LS	Lagu Sion	"Kristus datang! Hai manusia, Keluh kesah hentikan
Masyhurkan kemuliaan-Nya, Berharap dan beriman
Kristus datang, Kristus datang, Datanglah Raja Damai
Datanglah Raja Damai

Dunia dapat bercerita, Nestapa di Golgota
K'lak pandang kemuliaan-Nya, Kedatangan Sang Raja
Kristus datang, Kristus datang, Gemakanlah berulang
Gemakanlah berulang

Dengan “Harapan Bahagia”, Mari petik kecapi
Kabarkan ke s'luruh dunia, Dengan lagu dan puji
Kristus datang, Kristus datang, Yesus datanglah seg'ra
Yesus datanglah seg'ra"
LS_159	TAK LAMA LAGI MASUK SURGA	LS	Lagu Sion	"Nyanyilah lagu yang hiburkan di jalan
Tak lama lagi masuk surga
Malampun lalu dalam t'rang kemuliaan
Tak lama lagi masuk surga

Tak lama lagi, tak lama lagi
Kita tiba di sana
Kita berkumpul bila topan t'lah lalu
Tak lama lagi masuk surga

Mari selesaikan kerja yang Tuhan b'ri
Tak lama lagi masuk surga
Rahmat Allah b'ri kekuatan tiap hari
Tak lama lagi masuk surga.

Ratakan jalan bagi yang letih lesu
Tak lama lagi masuk surga
Nyatakan hidup penuh kasih sayangmu
Tak lama lagi masuk surga.

Di sana Tuhan akan b'ri perhentian
Tak lama lagi masuk surga
Air mata pun Tuhan akan hapuskan
Tak lama lagi masuk surga."
LS_160	MUNGKIN SAJA SAAT FAJAR MEREKAH	LS	Lagu Sion	"Mungkin saja di saat fajar merekah
Bila bayang g'lap lenyap oleh sang surya
Datanglah Yesus dalam kemuliaan-Nya
Hendak menjemput umat-Nya

B'rapa lama lagi, Tuhan, Kami sorak puji
Kristus datang, Kristus datang
Haleluya! Amin, Haleluya! Amin

Mungkin saja di siang hari atau senja
Mungkin di tengah malam gelap gulita
Cah'ya memancar dalam kemuliaan-Nya
Hendak menjemput umat-Nya

Oh, sukacita kar'na hidup s'lamanya
Tak lagi sakit, mati ataupun susah
Menuju surga yang mulia serta Tuhan
Saat menjemput umat-Nya."
LS_162	MUKA DENGAN MUKA NANTI	LS	Lagu Sion	"Muka dengan muka nanti, Kupandang Penebusku
Sukacita tak terperi, Yesus mati bagiku

Muka dengan muka nanti, Aku lihat Tuhanku
Dalam kemuliaan-Nya, Dengan Yesus bertemu

Samar kupandang wajah-Nya, Tabir g'lap memisahkan
K'lak kulihat dengan nyata, Kemuliaan Tuhan.

Bahagia bersama Tuhan, Hilang duka dan resah
Yang berliku diluruskan, Yang gelap jadi nyata.

Saat mulia dan bahagia, Bila tiba di surga
Dengan Yesus ku-berjumpa, Sungguh besar kasih-Nya."
LS_163	ANGKAT NAFIRI	LS	Lagu Sion	"Angkat nafiri dan bunyikanlah
Yesus 'kan datang seg'ra
Bersukacita dan pujilah Dia
Yesus 'kan datang seg'ra

Datang seg'ra, Datang seg'ra
Yesus 'kan datang seg'ra

Gunung dan lembah, hai siarkanlah
Yesus 'kan datang seg'ra
Domba tersemb'lih 'kan datang seg'ra
Yesus 'kan datang seg'ra.

Lautan dan ombak gelorakanlah
Yesus 'kan datang seg'ra
Dari pantaimu di mana-mana
Yesus 'kan datang seg'ra.

Gempa bumi pun sungguh nyatakan
Yesus 'kan datang seg'ra
Topan dan angin juga masyhurkan
Yesus 'kan datang seg'ra.

Bangsa amarah itu tandanya
Yesus 'kan datang seg'ra
Pengetahuan bertambah-tambah
Yesus 'kan datang seg'ra."
LS_164	TIADA LAGI LEMBAH KEGELAPAN	LS	Lagu Sion	"Tiada lagi lembah kegelapan
Saat Yesus datang ke dunia
Tiada lagi lembah kegelapan
Di saat Yesus datang

Dia datang jemput semua
Pulang ke surga mulia
Tiada lagi lembah kegelapan
Di saat Yesus datang

Tiada lagi duka dan derita
Saat Yesus datang ke dunia
Tiada lagi duka dan derita
Di saat Yesus datang.

Sambutlah dengan kidung pujian
Bila Yesus datang ke dunia
Sambutlah dengan kidung pujian
Di saat Yesus datang."
LS_165	TIGA KEBENARAN	LS	Lagu Sion	"Tiga kebenaran, Dasar iman kita
Dengan penuh suka, Tuhan kita sembah

Ia mati, Ia t'lah bangkit, Ia 'kan kembali

Dalam duka lara, Kita diteguhkan
Kar'na anug'rah-Nya, Kita dikuatkan.

Tiga kebenaran, Yang dipegang teguh
Membawa manusia, ke surga sepenuh."
LS_166	KEDATANGAN TUHAN T’LAH DEKAT	LS	Lagu Sion	"Kedatangan Tuhan t'lah dekat
Kudengar isyarat
Bintang di langit reduplah
Pasti pagi seg'ra merekah

Oh, pasti pagi akan merekah
Oh, pasti pagi akan merekah
Malam akan sirna, siang seg'ra tiba
Oh, pasti pagi akan merekah

Matahari, bulan dan bintang
Bumi dan isinya
Nyatakan pada manusia
Kedatangan Tuhan dekatlah.

Yang menanti kedatangan-Nya
S'karang bersedialah
Dengan pelita menyala
Menantikan pagi merekah.

Seg'ra pergi ke jalan raya
Ke manapun saja
Panggil yang buta dan lemah
Menyambut pagi nan merekah."
LS_167	HARI YANG MULIA AKAN TIBA	LS	Lagu Sion	"Hari yang mulia, nanti akan tiba
Sebab itu bangun nyanyilah hai anak t'rang
Hari yang mulia nanti akan tiba
Bila dunia sembah Kristus s'bagai Rajanya

There's a day dawning, There's a new day dawning
The arise, o children of the light, arise and sing
There's a new day dawning
When the nations of the world shall worship Christ the King"
LS_168	KITA MEMILIKI PENGHARAPAN	LS	Lagu Sion	"Kita memiliki pengharapan
Menyambut datangnya Tuhan
Iman kita hanya pada Kristus
Dalam sabda-Nya yang kudus
S'karang tiba waktunya
Semua bangsa di dunia
Bangkit dan bersoraklah
Haleluya, Dia Raja!
Kita memiliki pengharapan
Menyambut datangnya Tuhan

Kita bersatu di dalam Tuhan
Bersatu dalam kasih-Nya
Mengasihi pada semua insan
Yang rindukan kasih Tuhan
Seg'ra langit terbuka
Kristus jemput umat-Nya
S'luruh dunia memuji
Haleluya, Dia Raja!
Iman, harapan dan kasih Tuhan
Dalam Kristus dipadukan"
LS_169	BILA TROMPET ALLAH BERBUNYI	LS	Lagu Sion	"Bila trompet Allah berbunyi, akhir zaman tiba
Hidup kekal dan mulia tersedia
Bila orang yang selamat, dihimpunkan di sana
Dan namaku 'kan dipanggil ke surga

Bila namaku dipanggil
Bila namaku dipanggil
Bila namaku dipanggil
Bila namaku dipanggil, ku ada

Pada pagi cerah itu orang saleh bangkitlah
Dan kemuliaan Yesus dib'rikan-Nya
Bila umat pilihan-Nya tiba di seb'rang sana
Dan namaku 'kan dipanggil ke surga.

Kerjalah bagi Tuhanmu pada pagi dan petang
Kabarkanlah keajaiban kasih-Nya
Bila hidup ini tamat dan kerja usai s'karang
Dan namaku 'kan dipanggil ke surga."
LS_170	AKAN BERKUMPULKAH KITA	LS	Lagu Sion	"Akan berkumpulkah kita, Di tepi sungai indah'
Airnya yang t'rus mengalir, Dari tahtanya Allah

Oh ya, kita k'lak beramai, Berkumpul di tepi sungai permai
Dengan orang saleh semua, Di tepi sungai Allah

Di tepi sungai yang jernih, Kita berjalan-jalan
Menyembah Allah dan nyanyi, Memuji nama Tuhan.

Buanglah s'mua beban kita, Seb'lum tiba di sungai
Di sana tersedia jubah, Dan mahkota yang permai.

Seg'ra kita tiba di surga, Di tepi sungai permai
Hati kita penuh suka, Menyanyi lagu damai."
LS_171	KITA AKAN DIJAMU RAJA	LS	Lagu Sion	"Kita dijamu oleh Raja
Duduk bersama umat Allah
Sudahkah engkau bersedia
K'lak Raja datang

K'lak Raja datang, K'lak Raja datang
Sudahkah engkau bersedia, K'lak Raja datang

Mahkota indah ganti duri
Ganti kita Yesus t'lah mati
Nama-Nya patutlah dipuji
K'lak Raja datang.

Saat itu akan terbuka
Yang s'karang masih rahasia
Perangai kita akan nyata
K'lak Raja datang.

Tuhan bergembira memandang
Pada umat-Nya yang t'lah menang
Tetap percaya jangan bimbang
K'lak Raja datang."
LS_172	DI SELURUH DUNIA NYATALAH	LS	Lagu Sion	"Di seluruh dunia nyatalah
Kedatangan Tuhan dekat sudah
Kita yang menunggu sudah lelah
Mari Tuhan Yesus datanglah, datanglah
ref
Tiup nafiri, tiuplah k'ras
Yesus datang kembali ke dunia
Dari dosa kita akan bebas
Mari Tuhan Yesus datanglah, datanglah

Tanda-tanda di langit nyatakan
Hari Tuhan sudah hampir tiba
Kabar Injil segera b'ritakan
Agar hati orang yang jahat gentarlah.

Bagi kita yang telah ditebus
Itulah tanda kerja selesai
Kita mengabarkan Tuhan Yesus
Akan datang membawa upah dan damai.

Marilah kita b'ranikan hati
Seg'ra kita mendengar suara-Nya
Orang yang mempunyai hati suci
Akan s'lamat di surga s'lama-lamanya."
LS_173	PADA WAKTU PENUAIAN	LS	Lagu Sion	"Pada waktu penuaian, Yang penuh sukacita
Yesus akan berk'rajaan, Dan menghakimi dunia
Semua orang k'lak dibawa, Ke hadapan tahta-Nya
Tuhan akan b'ri pahala, Waktu jemput umat-Nya

Sukacita tak terduga, Diperoleh umat-Nya
Amat rindulah mereka, Hendak pulang ke surga
Dan di sanalah mereka, Akan hidup s'lamanya
Tuhan hantarkan ke surga, Waktu jemput umat-Nya

T'lah lama mereka kerja, Tugasnya amat berat
Seg'ra hilang beban s'mua, Tak lagi rasa penat
Surga k'lak diwarisinya, Tiada lagi sengsara
Tuhan akan b'ri mahkota, Waktu jemput umat-Nya

Di surga kita berjumpa, Dan tak lagi berpisah
Sana tiada lagi susah, Dalam surga yang indah
Tiada lagi kematian, Tiada dosa di sana
Tuhan datang melepaskan, Waktu jemput umat-Nya"
LS_174	KRISTUS T’LAH ADA DIPINTU	LS	Lagu Sion	"Kristus t'lah ada di pintu
Ya dahulu dipermalu
Semua umat yang setia
Di angkat ke surga

Di pintu, di pintu
Kristus Yesus ada di pintu
Dia datang, Dia datang
Sudah ada di pintu

Tanda-tanda Yesus datang
Digenapkan semua s'karang
Dan seg'ra kita ke sana
Masuk surga mulia.

Janganlah mencari dunia
Damai dan kesenangannya
Kar'na Yesus datang seg'ra
Binasakan semua.

Di dunia baru yang indah
Kita tinggal selamanya
Dan kita hidup di sana
Kekal selamanya."
LS_175	YESUSLAH PENYEMBUH AGUNG	LS	Lagu Sion	"Yesuslah, Penyembuh agung, Ia berpengasihan
Hai yang bersusah dan murung, Dengarlah suara Tuhan

Lagu yang amat merdu, Bagi surga dan dunia
Lagu dari hal Yesus, Itu yang terindah

Ketakutan dihapuskan, Oleh kehadiran-Nya
Aku rindu mendengarkan, Nama Yesus yang indah.

Hormati dan puji Domba, Yang mati ganti kita
Betapa merdu terdengar, Kabar s'lamat yang segar.

'Pabila k'lak Tuhan datang, Kita akan ke surga
Di sana kita s'lalu s'nang, Dan memakai mahkota."
LS_176	KASIH ALLAH, BENAR DAN TEGUH	LS	Lagu Sion	"Kasih Allah benar, teguh
Abadi dan s'lalu baru
Tak terkira, tak terbeli
Maha besar, maha tinggi

Kasih Allah luar biasa
Lebih besar dari dosa
Bagai bintang yang memancar
Selamanya takkan pudar

Kulihat Dia tak ragu
Pikul salib ganti aku
Diutus Bapa di surga
Memb'ri aku hidup baka

Kuasa-Nya yang s'lamatkan
Meski dalam kematian
Kasih kekal dalam Dia
Hidup abadi, bahagia"
LS_177	HORMAT DAN PUJIAN BAGIMU	LS	Lagu Sion	"S'gala hormat dan puji, Bagi-Mu Raja
Anak-anak pun ikut, Nyanyikan Hosana
Engkaulah Raja Israel, Engkau putra Daud
Yang datang demi Allah, Raja dan Tuhanku

Malaikat yang di surga, Memuji-Mu, Allah
Seluruh ciptaan-Mu, Sujud menyembah
Bangsa Ibrani dulupun, Mengagungkan Engkau
Doa pujian kami, Dib'rikan pada-Mu

Kepada-Mu ya Tuhan, Kidung dilantunkan
Pada-Mu maha tinggi, Kami persembahkan
T'rimalah puji dan syukur, Yang tulus dan murni
Engkau Raja yang agung, Allah maha kasih"
LS_178	KU KASIH PADA-MU, YA YESUS TUHANKU	LS	Lagu Sion	"Kukasih pada-Mu, Ya Yesus Tuhanku
Kukasih Penebus, Kukasih Allahku
Kukasih Tuhanku, Tuhanku pun ta'u
Betapa besarnya, Kasihku pada-Nya

Kusenang, bersyukur, Ajaiblah Allah
Bahagia, abadi, Bebas dari dosa
Hartaku itulah, Surga yang baka
Betapa kurindu, Agar masuk surga

Ya Yesus, Penebus, Serta-Mu ku s'lamat
Betapa bahagia, Bila Engkau dekat
Kupuji nama-Mu, Di setiap lagu
Kasih dan rahmat-Mu, Penuhi hatiku

Siapakah setara, Dengan Raja salam?
Kasih-Nya padaku, Oh sangatlah dalam
Kupuji, kupuji, Dan bersoraklah
Hatiku penuhlah, Dengan kasih Allah"
LS_180	JIKA KU MENGENANG TUHAN	LS	Lagu Sion	"Jika kumengenang Tuhan,
Hatiku bersuka
Lebih besar kesukaan
Melihat wajah-Nya

Nama Yesus amat indah
Tak ada bandingan
Nama itu amat mulia
Memb'ri kes'lamatan

Berbahagia orang suci
Yang kenal Tuhannya
Semua orang berbakti
Yesus b'ri rahmat-Nya

Tuhanlah sukacitaku
Kar'na anug'rah-Nya
Dalam Dia kemuliaan
Kekal selamanya"
LS_181	DI SALIB KRISTUS KU PUJI	LS	Lagu Sion	"Di salib Kristus kupuji
Pada setiap waktu
Cahaya kasih yang suci
Mulia, agung menyatu

Bila datang kesusahan
Takut tanpa harapan
Salib-Nya takkan tinggalkan
T'rang-Nya b'ri kesukaan

Bila mentari bersinar
T'rang dan kasih sertaku
Dari salib 'kan memancar
Tiap hari hidup baru

Berkat, suka dan derita
Di salib disucikan
Di sana damai berlimpah
Abadi kesukaan"
